Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,negative regulation of centriole replication (GO:0046600),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,RBM14;TRIM37;BRCA1
GO_Biological_Process_2021,negative regulation of meiotic nuclear division (GO:0045835),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,FBXO5;HORMAD1;TRIP13
GO_Biological_Process_2021,negative regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034128),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,TICAM2;CD14;TICAM1
GO_Biological_Process_2021,negative regulation of NLRP3 inflammasome complex assembly (GO:1900226),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,NLRC3;TREM2;MEFV
GO_Biological_Process_2021,negative regulation of ruffle assembly (GO:1900028),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,ABI3;EVL;ARHGAP24
GO_Biological_Process_2021,negative regulation of T cell apoptotic process (GO:0070233),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CCL5;PRKCQ;JAK3
GO_Biological_Process_2021,negative regulation of T-helper 17 type immune response (GO:2000317),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,TBX21;ZC3H12A;SMAD7
GO_Biological_Process_2021,nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070431),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,LACC1;OTULIN;NOD2
GO_Biological_Process_2021,peptide transport (GO:0015833),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CD209;TAP2;TAP1
GO_Biological_Process_2021,polyamine biosynthetic process (GO:0006596),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,SMOX;AMD1;SRM
GO_Biological_Process_2021,positive regulation of activation of Janus kinase activity (GO:0010536),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,IL23A;CCL5;IL6R
GO_Biological_Process_2021,positive regulation of fibroblast apoptotic process (GO:2000271),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,BCL2L11;BTG1;STK17B
GO_Biological_Process_2021,positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,PAGR1;KMT2D;PAK1
GO_Biological_Process_2021,positive regulation of lipopolysaccharide-mediated signaling pathway (GO:0031666),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CD180;LY86;BMP6
GO_Biological_Process_2021,positive regulation of mast cell activation (GO:0033005),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,SPHK2;CD226;NECTIN2
GO_Biological_Process_2021,positive regulation of natural killer cell cytokine production (GO:0002729),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CD226;HLA-F;HLA-G
GO_Biological_Process_2021,positive regulation of NK T cell activation (GO:0051135),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,HSPH1;IL23A;RASAL3
GO_Biological_Process_2021,positive regulation of protein localization to centrosome (GO:1904781),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,APC;NUP62;BICD1
GO_Biological_Process_2021,positive regulation of receptor catabolic process (GO:2000646),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,PTPN1;DTX3L;LAPTM5
GO_Biological_Process_2021,positive regulation of respiratory burst (GO:0060267),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CLEC7A;LBP;JCHAIN
GO_Biological_Process_2021,positive regulation of unsaturated fatty acid biosynthetic process (GO:2001280),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CD74;IL1B;PTGS2
GO_Biological_Process_2021,protein desumoylation (GO:0016926),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,SENP6;USPL1;SENP1
GO_Biological_Process_2021,protein localization to ciliary membrane (GO:1903441),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,RABEP1;ARL13B;RAB29
GO_Biological_Process_2021,regulation of cGMP-mediated signaling (GO:0010752),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,PDE10A;CGAS;THBS1
GO_Biological_Process_2021,regulation of entry of bacterium into host cell (GO:2000535),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CXCL8;ITGAV;KRT6A
GO_Biological_Process_2021,regulation of glial cell differentiation (GO:0045685),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CDK1;NF1;TNFRSF21
GO_Biological_Process_2021,regulation of histone deacetylase activity (GO:1901725),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CAMK2D;SPHK2;VEGFA
GO_Biological_Process_2021,regulation of I-kappaB phosphorylation (GO:1903719),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,PLCG2;SIRPA;TNF
GO_Biological_Process_2021,regulation of MHC class I biosynthetic process (GO:0045343),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CIITA;HSPH1;NLRC5
GO_Biological_Process_2021,regulation of myosin-light-chain-phosphatase activity (GO:0035507),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,ROCK1;NCKAP1L;TNF
GO_Biological_Process_2021,regulation of natural killer cell cytokine production (GO:0002727),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CD226;HLA-F;HLA-G
GO_Biological_Process_2021,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,TREM2;HIF1A;MCL1
GO_Biological_Process_2021,regulation of T cell mediated immune response to tumor cell (GO:0002840),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,IL4I1;FBXO38;HSPD1
GO_Biological_Process_2021,regulation of T-helper 1 cell differentiation (GO:0045625),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CD80;IL27;JAK3
GO_Biological_Process_2021,regulation of transforming growth factor beta1 production (GO:0032908),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,TYROBP;FURIN;THBS1
GO_Biological_Process_2021,regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,DNMT1;E2F3;SOD2
GO_Biological_Process_2021,ribonucleoprotein complex disassembly (GO:0032988),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,DYRK3;DHX8;KIF5B
GO_Biological_Process_2021,RIG-I signaling pathway (GO:0039529),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,CLPB;OAS3;TRIM25
GO_Biological_Process_2021,surfactant homeostasis (GO:0043129),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,RCN3;OAS1;VEGFA
GO_Biological_Process_2021,synaptic vesicle budding from presynaptic endocytic zone membrane (GO:0016185),3/7,0.1106570136415084,0.3722099549759829,0,0,3.491796322489392,7.686560482369834,MX2;MX1;PICALM
GO_Biological_Process_2021,establishment of protein localization to organelle (GO:0072594),18/76,0.1132723422211644,0.3741431138805564,0,0,1.4462774294670846,3.149934754412124,IPO13;PPP1R10;IL10RA;STAT3;IPO7;HK2;MMP12;LAMP3;NUP50;NUP62;TPR;TSPAN17;HEATR3;E2F3;TNPO1;CD68;KPNB1;SPRN
GO_Biological_Process_2021,protein import into nucleus (GO:0006606),18/76,0.1132723422211644,0.3741431138805564,0,0,1.4462774294670846,3.149934754412124,IPO13;RANBP2;PPP1R10;STAT3;CBLB;IPO7;MMP12;NUP50;NUP62;TPR;HEATR3;E2F3;KPNA2;TNPO1;KPNA3;KPNB1;KPNA1;SPRN
GO_Biological_Process_2021,actin filament depolymerization (GO:0030042),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,WDR1;CFL1;MICAL2;TWF1
GO_Biological_Process_2021,actin filament network formation (GO:0051639),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,CARMIL2;ACTN1;FHOD1;LCP1
GO_Biological_Process_2021,camera-type eye morphogenesis (GO:0048593),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,TENM3;NF1;TBX2;VEGFA
GO_Biological_Process_2021,glutathione biosynthetic process (GO:0006750),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,CHAC2;CHAC1;GCLM;CNDP2
GO_Biological_Process_2021,Golgi inheritance (GO:0048313),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,PLK3;PDCD10;CDK1;VRK1
GO_Biological_Process_2021,Golgi to lysosome transport (GO:0090160),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,GAK;EHD3;LAPTM5;ANKFY1
GO_Biological_Process_2021,interleukin-35-mediated signaling pathway (GO:0070757),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,STAT1;STAT3;STAT4;IL27RA
GO_Biological_Process_2021,lipoprotein localization (GO:0044872),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,VMP1;PRKCB;UNC119;ZDHHC17
GO_Biological_Process_2021,monocyte differentiation (GO:0030224),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,IFI16;MT1G;MYH9;VEGFA
GO_Biological_Process_2021,negative regulation of activated T cell proliferation (GO:0046007),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,PRNP;BTN2A2;CRTAM;LILRB4
GO_Biological_Process_2021,negative regulation of homotypic cell-cell adhesion (GO:0034111),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,CEACAM1;SERPINE2;PRKCD;SH2B3
GO_Biological_Process_2021,negative regulation of protein maturation (GO:1903318),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,PRNP;SERPINE2;LRRK2;CHAC1
GO_Biological_Process_2021,negative regulation of receptor signaling pathway via STAT (GO:1904893),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,SOCS3;SOCS1;BCL3;SH2B3
GO_Biological_Process_2021,negative regulation of response to cytokine stimulus (GO:0060761),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,PTPRC;IL36RN;IRAK3;SH2B3
GO_Biological_Process_2021,negative regulation of T-helper cell differentiation (GO:0045623),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,TBX21;ZC3H12A;JAK3;SMAD7
GO_Biological_Process_2021,peptidyl-proline hydroxylation (GO:0019511),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,P4HA1;P4HA2;P4HA3;P4HB
GO_Biological_Process_2021,PERK-mediated unfolded protein response (GO:0036499),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,CXCL8;DDIT3;CCL2;NFE2L2
GO_Biological_Process_2021,positive regulation of DNA-dependent DNA replication (GO:2000105),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,CDC7;INO80;E2F7;E2F8
GO_Biological_Process_2021,positive regulation of myelination (GO:0031643),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,ITGAX;DICER1;CST7;TNFRSF1B
GO_Biological_Process_2021,positive regulation of posttranscriptional gene silencing (GO:0060148),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,ZFP36;DHX9;STAT3;XPO5
GO_Biological_Process_2021,protein kinase C signaling (GO:0070528),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,PLEK;FLOT1;HTR2B;PDGFB
GO_Biological_Process_2021,protein kinase C-activating G protein-coupled receptor signaling pathway (GO:0007205),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,DGKD;PRKD3;HTR2B;DGKH
GO_Biological_Process_2021,pyrimidine nucleoside salvage (GO:0043097),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,CDA;UCK2;TK1;TYMP
GO_Biological_Process_2021,pyrimidine-containing compound salvage (GO:0008655),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,CDA;UCK2;TK1;TYMP
GO_Biological_Process_2021,regulation of cytoplasmic transport (GO:1903649),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,MAP2K1;SRC;LRRK2;DNAJC13
GO_Biological_Process_2021,regulation of endocytic recycling (GO:2001135),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,EHD1;INPP5F;PLA2G4E;SORL1
GO_Biological_Process_2021,regulation of mitochondrial fusion (GO:0010635),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,TFRC;BNIP3;ZDHHC6;OMA1
GO_Biological_Process_2021,regulation of monocyte chemotactic protein-1 production (GO:0071637),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,OAS1;CLEC7A;IL1B;OAS3
GO_Biological_Process_2021,regulation of mRNA 3'-end processing (GO:0031440),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,NCBP2;LEO1;PAPOLA;PAF1
GO_Biological_Process_2021,regulation of phospholipase activity (GO:0010517),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,RGS2;PDPK1;APOC2;RASGRP1
GO_Biological_Process_2021,regulation of stress-activated protein kinase signaling cascade (GO:0070302),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,GREM1;MAP2K1;RNF13;FAS
GO_Biological_Process_2021,signal peptide processing (GO:0006465),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,SPCS3;HM13;FURIN;SEC11C
GO_Biological_Process_2021,tetrahydrobiopterin metabolic process (GO:0046146),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,DHFR;GCH1;NOS3;CALM1
GO_Biological_Process_2021,tryptophan catabolic process (GO:0006569),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,IL4I1;TDO2;KYNU;KMO
GO_Biological_Process_2021,tryptophan metabolic process (GO:0006568),4/11,0.1138120338961916,0.3741431138805564,0,0,2.660683967984477,5.782217068893105,IL4I1;TDO2;KYNU;KMO
GO_Biological_Process_2021,phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),19/81,0.1140183240455937,0.3745917382147032,0,0,1.428191660020717,3.101169809565472,HOMER1;GPR65;C5AR2;C5AR1;HTR2B;FPR1;FPR3;GPR4;FPR2;LTB4R;GNA15;P2RY6;LPAR6;CXCR2;C3AR1;GPR18;CMKLR1;TGM2;F2RL3
GO_Biological_Process_2021,regulation of cellular metabolic process (GO:0031323),12/47,0.1141073447435473,0.3746547763458576,0,0,1.5973097804067742,3.467145612163525,ARF4;PANK2;RNF34;BTN2A2;NPC2;MBOAT7;FLOT1;CYP1B1;LAMTOR1;FOXM1;ABCG1;SSH1
GO_Biological_Process_2021,negative regulation of cellular amide metabolic process (GO:0034249),20/86,0.1145204368684026,0.3755514326399635,0,0,1.4123038227643117,3.060465185914597,PRNP;BTG2;ROCK1;SPHK1;EIF4A3;GZMB;SAMD4B;YBX1;TYMS;SORL1;GIGYF2;PATL2;DHFR;EPRS1;ORMDL2;CAPRIN1;ENC1;CALR;PAIP2;CNOT9
GO_Biological_Process_2021,negative regulation of phosphorylation (GO:0042326),20/86,0.1145204368684026,0.3755514326399635,0,0,1.4123038227643117,3.060465185914597,PPP1R15B;PRNP;ANKLE2;CDKN1A;TIGAR;TGFB1;ROCK1;LRRK2;PAQR3;CIB1;PRR5L;WARS1;IBTK;ZC3H12A;DNAJC10;SIRPA;TERF2IP;EPHB2;TARDBP;XDH
GO_Biological_Process_2021,negative regulation of smooth muscle cell proliferation (GO:0048662),9/33,0.1150753087127861,0.3766803119244035,0,0,1.746741286483423,3.776748998765288,IL10;CDKN1A;PTGIR;IFNG;TGFB3;TNFAIP3;HMOX1;SOD2;AIF1
GO_Biological_Process_2021,regulation of sprouting angiogenesis (GO:1903670),9/33,0.1150753087127861,0.3766803119244035,0,0,1.746741286483423,3.776748998765288,CEACAM1;PKM;PDPK1;ALOX5;ITGA5;THBS1;ADAMTS9;GLUL;VEGFA
GO_Biological_Process_2021,signal transduction by p53 class mediator (GO:0072331),9/33,0.1150753087127861,0.3766803119244035,0,0,1.746741286483423,3.776748998765288,GREM1;IFI16;SESN2;BCL3;JMY;TP53BP2;PMAIP1;E2F7;BATF
GO_Biological_Process_2021,amino acid import across plasma membrane (GO:0089718),7/24,0.11689879390448,0.3807905460215757,0,0,1.917720359171706,4.116284589941183,SLC22A4;SLC36A1;SLC6A6;SLC7A5;SLC7A8;SLC1A3;SLC1A5
GO_Biological_Process_2021,negative regulation of protein depolymerization (GO:1901880),7/24,0.11689879390448,0.3807905460215757,0,0,1.917720359171706,4.116284589941183,LIMA1;TPX2;APC;TAOK1;CIB1;ARHGEF2;HDGFL3
GO_Biological_Process_2021,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",7/24,0.11689879390448,0.3807905460215757,0,0,1.917720359171706,4.116284589941183,CYLD;RNF34;CASP8;IRAK2;TNFAIP3;NOD2;UBE2V1
GO_Biological_Process_2021,phospholipid catabolic process (GO:0009395),7/24,0.11689879390448,0.3807905460215757,0,0,1.917720359171706,4.116284589941183,PLA2G4D;PLA2G4E;LIPG;PLBD1;GDPD3;PNPLA6;GPCPD1
GO_Biological_Process_2021,positive regulation of cell-substrate junction organization (GO:0150117),7/24,0.11689879390448,0.3807905460215757,0,0,1.917720359171706,4.116284589941183,NRP1;ROCK1;PTPRJ;THY1;VEGFA;LIMS1;MAP4K4
GO_Biological_Process_2021,positive regulation of lamellipodium assembly (GO:0010592),7/24,0.11689879390448,0.3807905460215757,0,0,1.917720359171706,4.116284589941183,ACTR3;ACTR2;AKIRIN1;CARMIL2;ARPC2;AVIL;RAC2
GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),7/24,0.11689879390448,0.3807905460215757,0,0,1.917720359171706,4.116284589941183,CEBPB;DDIT3;SESN2;HIF1A;ATF3;VEGFA;NFE2L2
GO_Biological_Process_2021,"protein alpha-1,2-demannosylation (GO:0036508)",7/24,0.11689879390448,0.3807905460215757,0,0,1.917720359171706,4.116284589941183,EDEM3;MAN1A2;EDEM1;EDEM2;SEL1L;UGGT2;UGGT1
GO_Biological_Process_2021,endocytic recycling (GO:0032456),13/52,0.1172347841753434,0.381421841783334,0,0,1.553002364066194,3.3289796089962373,DENND1C;DENND1B;CMTM6;ARL4C;EHD1;ACAP2;EHD3;EHD4;SNX27;RAB35;RAB13;STX6;CCDC93
GO_Biological_Process_2021,plasma membrane bounded cell projection morphogenesis (GO:0120039),13/52,0.1172347841753434,0.381421841783334,0,0,1.553002364066194,3.3289796089962373,DBNL;MAP1S;LRRK2;DTNBP1;DICER1;PAK1;TAOK1;EPB41L3;NCKAP1L;TNIK;KIF20B;SGK1;MAP4K4
GO_Biological_Process_2021,protein polyubiquitination (GO:0000209),64/314,0.1189810728087152,0.386868760981065,0,0,1.1946666666666668,2.543195469455067,RNF19B;UBE2D1;TNFAIP3;UBE2L6;BRCA1;HERC5;NPEPPS;UBE2Q2;CDC27;ARIH2;PSMD1;FBXO6;TRIM27;BTRC;TRIM21;TRIM22;HERC6;SHPRH;WSB1;AREL1;DTX3L;FBXW11;ZFP91;FBXO11;RNF144B;PSMA4;IFI27;TRAF3;HECW2;PSME4;PELI1;PSME2;UBE2V1;DTL;RNF166;BIRC2;MARCHF1;RNF34;PSMA7;PSMB10;UBE2J1;FZR1;RNF213;HECTD1;RBBP6;UBE2B;UBE2C;FBXO38;PSMB8;CHFR;PSMB9;RNF146;PSMC4;NEDD4;PSMC1;UBE2T;TTC3;MDM2;TPP2;UBE2O;TRIP12;TRIM38;FBXL5;UBE2K
GO_Biological_Process_2021,chromatin organization (GO:0006325),31/142,0.1190741320026544,0.3869368371860938,0,0,1.3021087811506973,2.7708992336835028,RB1;KDM5B;SUV39H2;SETD2;SPI1;SATB1;ZBTB1;HMGB2;RSF1;BAZ2B;CHD1;MYSM1;PAK1;RUVBL1;ZBTB7A;BPTF;KDM6B;DAXX;SMARCC1;PBRM1;SMARCA5;INO80;BAZ1A;ARID1A;SAFB;H1-5;MCM3AP;MTF2;SNAI1;PADI4;TOP1
GO_Biological_Process_2021,regulation of reactive oxygen species metabolic process (GO:2000377),14/57,0.1196562893614265,0.3885932157530589,0,0,1.516946915502996,3.2206783889595285,ARF4;CDKN1A;SPHK2;GADD45A;PDGFB;BRCA1;FOXM1;THBS1;ALOX5;ZC3H12A;RAC2;CYP1B1;GRB2;XDH
GO_Biological_Process_2021,mRNA destabilization (GO:0061157),10/38,0.1209839234733516,0.3919557665667462,0,0,1.6636297376093294,3.513748386190159,ZC3H12D;ZFP36;ROCK1;CELF1;PDE12;TUT4;KHSRP;ZC3H12A;TARDBP;GIGYF2
GO_Biological_Process_2021,regulation of cell communication (GO:0010646),10/38,0.1209839234733516,0.3919557665667462,0,0,1.6636297376093294,3.513748386190159,PTPN1;CAMK2D;GRK2;NCLN;GJA5;GRK6;NUP62;SCG5;TYMP;CDC42SE2
GO_Biological_Process_2021,regulation of phosphoprotein phosphatase activity (GO:0043666),10/38,0.1209839234733516,0.3919557665667462,0,0,1.6636297376093294,3.513748386190159,PPP1R15A;FKBP1A;PPP1R15B;PPP6R1;CD300A;BOD1L1;ITGA1;MASTL;CALM1;HSP90B1
GO_Biological_Process_2021,synaptic vesicle endocytosis (GO:0048488),10/38,0.1209839234733516,0.3919557665667462,0,0,1.6636297376093294,3.513748386190159,ITSN2;GAK;NLGN2;SYT2;MX2;FCHO2;MX1;STON2;SYNJ2;PICALM
GO_Biological_Process_2021,regulation of neurogenesis (GO:0050767),15/62,0.1215064644653284,0.3931738129411862,0,0,1.4870365561266088,3.1343575292117047,SPEN;CCL11;MME;HMGB2;LIG4;SOX11;TNF;SORL1;IL6;REST;IFNG;IL1B;BHLHE40;NUMB;TGM2
GO_Biological_Process_2021,stress-activated MAPK cascade (GO:0051403),15/62,0.1215064644653284,0.3931738129411862,0,0,1.4870365561266088,3.1343575292117047,MAP2K3;PTGER4;CHUK;FBXW11;NOD2;NFKB1;ZFP36;IRAK2;TNIP2;MAP3K10;MAP3K8;CCM2;UBE2V1;BTRC;MAP3K5
GO_Biological_Process_2021,peptidyl-threonine modification (GO:0018210),16/67,0.1228894333750506,0.397409168208045,0,0,1.461825388872187,3.0646734290023483,DYRK4;DYRK3;MAP2K1;CAMK2D;ROCK1;PDPK1;GALNT2;LRRK2;PRKCD;OXSR1;NLK;TBK1;CHEK1;CDK1;MAP3K10;CDK5R1
GO_Biological_Process_2021,negative regulation of supramolecular fiber organization (GO:1902904),17/72,0.1238868984598805,0.4001524444534973,0,0,1.440288141282177,3.0078779341552244,HSPA8;PRKCD;TWF1;CIB1;TREM2;SSH2;SSH1;LIMA1;TPX2;APC;TAOK1;EMILIN1;ARHGEF2;MAPRE1;PFN1;LDLR;HDGFL3
